Nachname,Vorname,Antwort 8,Antwort 9,Antwort 10,Antwort 11
Name_152,VName_152,"public class Menu {
		
	public static void main(String [] args) {
		System.out.print(""Bitte auswaehlen...\n"" +
			             ""\tPPR ist [t]oll\n"" +
			             ""\tPPR [s]tinkt mir\n"" +
			             ""\tPPR, Flasche [l]eer.\n\n"");
        char eingabe = Terminal.readChar();
		String ausgabe = """";
		
		 switch (eingabe) {
			 case 't' : ausgabe = ""Wir moegen dich auch.""; 
			 break;
			 case 's' : ausgabe = ""Hauptsache wir stinken geruchstechnisch nicht.""; 
			 break;
			 case 'l' : ausgabe = ""Giovanni, lernst du Programmieren?""; 
			 break;
		 default: ausgabe = ""Das stand gar nicht zur Auswahl."";
		 break;
		}
Terminal.println(ausgabe);		
	}
	
}","public class ReLoop {
    public static void main(String[] args) {
        int height = Terminal.askInt(""Pyramidenhoehe:\n"");
        int i = 1;
        
        for ( i = 1; i <= heigt 
    }
}","public class LeapYear {
      
	public static void main(String[] args) {
	
	int jahr = Terminal.askInt(""Bitte Jahreszahl eingeben."");
	
	if (jahr % 400 == 0) {
		Terminal.println("" Das Jahr ""+jahr+"" ist ein Schaltjahr."");
		}
	else if (jahr % 4 == 0 && jahr % 100 != 0) {
		Terminal.println("" Das Jahr ""+jahr+"" ist ein Schaltjahr."");
	}
	else{
		Terminal.println("" Das Jahr ""+jahr+"" ist kein Schaltjahr."");
		
	}
		}
}","public class Loops {
    
    public static void main(String[] args) {
    }
    
    public static void countdown(int c) {
    	int zahl = c;
		while (zahl = 0) {
		Terminal.println(""zahl/n"");
		zahl--;
		}
    }
    
    public static int getCount() {
        return Terminal.askInt(""Countdown:\n"");
    }
    
}"
Name_153,VName_153,"public class Menu {
		
	public static void main(String [] args) {
		System.out.print(""Bitte auswaehlen...\n"" +
			             ""\tPPR ist [t]oll\n"" +
			             ""\tPPR [s]tinkt mir\n"" +
			             ""\tPPR, Flasche [l]eer.\n\n"");
		char eingabe = Terminal.readChar();
		switch (eingabe) {
			case 't':
				Terminal.println(""Wir moegen dich auch."");
				break;
			case 's':
				Terminal.println(""Hauptsache wir stinken geruchstechnisch nicht."");
				break;
			case 'l':
				Terminal.println(""Giovanni, lernst du Programmieren?"");
				break;
			default:
				Terminal.println(""Das stand gar nicht zur Auswahl."");			
		}
		
	}

}","public class ReLoop {
    public static void main(String[] args) {
        int height = Terminal.askInt(""Pyramidenhoehe:\n"");
		
		for (int i=1; i <= height; i++){
			
			for (int j = 0; j < height-i; j++) {
				Terminal.print("" "");
			}
			
			for (int j=0; j < i*2; j++){
					Terminal.print(""*"");
			}
			Terminal.print(""\n"");
        }
    }
}","public class LeapYear {
      
	public static void main (String[] args){
		int Year = Terminal.askInt(""Bitte Jahreszahl eingeben. "");
		Schaltjahr(Year);
	}
	  
	public static boolean Schaltjahr(int Year) {
		if(Year%4 != 0) {
			System.out.println(""Das Jahr "" + Year + "" ist kein Schaltjahr."");
			return false;
		}
		else if(Year%100 == 0 && Year%400 != 0){
			System.out.println(""Das Jahr "" + Year + "" ist kein Schaltjahr."");
			return false;
		}
		else {
			System.out.println(""Das Jahr "" + Year + "" ist ein Schaltjahr."");
			return true;
		}
		
		
	}
	  
	  
}","public class Loops {
    
    public static void main(String[] args) {
		int Zahl = getCount();
		//System.out.println (""TEST"" + Zahl);
		for (;Zahl > 0;) {
			//System.out.println (""TEST"" + Zahl);
			
			countdown(Zahl);			
			Zahl = getCount();
		}
	
	}
    
    public static void countdown(int c) {
		while (c > 0) {
			System.out.println (c);
			c--;
		}
		System.out.println(""Start!"");
    }
    
    public static int getCount() {
        return Terminal.askInt(""Countdown:\n"");
    }
    
}"
Name_159,VName_159,"public class Menu {
		
	 public static void main(String [] args) {
            System.out.print(""Bitte auswaehlen...\n"" +
                    ""\tPPR ist [t]oll\n"" +
                    ""\tPPR [s]tinkt mir\n"" +
                    ""\tPPR, Flasche [l]eer.\n\n"");
            char eingabe = Terminal.readChar();
            String Antwort;
            switch(eingabe){
                case 't' : Terminal.println( ""Wir moegen dich auch."");
                    break;
                case 's' : Terminal.println( ""Hauptsache wir stinken geruchstechnisch nicht."");
                    break;
                case 'l' : Terminal.println( ""Giovanni, lernst du Programmieren?"");
                    break;
                default : Terminal.println( ""Das stand gar nicht zur Auswahl."");
                    break;
            }
        }

    }","public class ReLoop {
    public static void main(String[] args) {
        int height = Terminal.askInt(""Pyramidenhoehe:\n"");
        for(int i = 1; i <= height; i++){
            for(int j=0; j< height - i; j++){
                Terminal.print("" "");
            }
            for(int j = 0; j < i*2; j++) {
                Terminal.print(""*"");
            }
            Terminal.print(""\n"");
        }
    }
}","public class LeapYear {
      public static void main(String[] args) {
        int LeapYear = Terminal.askInt(""Bitte Jahreszahl eingeben. "");
        if(LeapYear % 4==0){
            Terminal.print(""Das Jahr ""+LeapYear+"" ist ein Schaltjahr."");
        }
        else Terminal.print(""Das Jahr ""+LeapYear+"" ist kein Schaltjahr."");
    }
}","public class Loops {
    public static void main(String[] args) {
        int d = getCount();
        for(int i = 0;d>0;i++){
        countdown(d);
        d = getCount();
        }

    }

    public static void countdown(int c) {
        int i = 0;
        while( c-i > 0){
            Terminal.println(c-i);
            i+=1;
        }
        while(c-i == 0){
            Terminal.println(""Start!"");
            i+=1;
        }
    }
    public static int getCount() {
        return Terminal.askInt(""Countdown:\n"");
    }

}"
Name_170,VName_170,"public class Menu {

	public static void main(String[] args) {
		System.out.print(
				""Bitte auswaehlen...\n"" + ""\tPPR ist [t]oll\n"" + ""\tPPR [s]tinkt mir\n"" + ""\tPPR, Flasche [l]eer.\n\n"");
		char eingabe = Terminal.readChar();

		switch (eingabe) {
		case 't':
			Terminal.println(""Wir moegen dich auch."");
			break;

		case 's':
			Terminal.println(""Hauptsache wir stinken geruchstechnisch nicht."");
			break;

		case 'l':
			Terminal.println(""Giovanni, lernst du Programmieren?"");
			break;

		default:
			Terminal.println(""Das stand gar nicht zur Auswahl."");
		}
	}
}","public class ReLoop {
    public static void main(String[] args) {
    	//System.out.println(""ohne While"");
        int height = Terminal.askInt(""Pyramidenhoehe:\n"");
        //int i = 1;
        for(int i = 1; i<= height; i++) {
        //while(i <= height) {
        	
        	
            //int j = 0;
        	for(int j = 0; j < height-i; j++) {
            //while(j < height-i) {
                Terminal.print("" "");
                //j++;
            }
            //j = 0;
        	for(int j = 0; j < i*2; j++){
            //while(j < i*2) {
                Terminal.print(""*"");
               // j++;
            }
            Terminal.print(""\n"");
            //i++;
            
            
        }
    }
}","public class LeapYear {

	public static void main(String[] args) {
		int year = Terminal.askInt(""Bitte Jahreszahl eingeben. "");

		if (year % 400 == 0 || ((year % 4 == 0) && (year % 100 != 0))) {
			Terminal.print(""Das Jahr "" + year + "" ist ein Schaltjahr."");
		} else {
			Terminal.print(""Das Jahr "" + year + "" ist kein Schaltjahr."");
		}

	}

}","public class Loops {
    
    public static void main(String[] args) {
        for(int i = getCount(); i > 0; i= getCount()) {
    		countdown(i);
    	}
    }
    
    public static void countdown(int c) {
        while(c > 0) {
    		Terminal.println(c);
    		c--;
    	}
    	Terminal.println(""Start!"");
    }
    
    public static int getCount() {
        return Terminal.askInt(""Countdown:\n"");
    }
    
}"
Name_32,VName_32,"public class Menu {
		
	public static void main(String [] args) {
		System.out.print(""Bitte auswaehlen...\n"" +
			             ""\tPPR ist [t]oll\n"" +
			             ""\tPPR [s]tinkt mir\n"" +
			             ""\tPPR, Flasche [l]eer.\n\n"");
		char eingabe = Terminal.readChar();
		if(eingabe == 't') {
			Terminal.println(""Wir moegen dich auch."");
		}
		else if(eingabe == 's') {
		    Terminal.println(""Hauptsache wir stinken geruchstechnisch nicht."");
		}
		else if(eingabe == 'l') {
			Terminal.println(""Giovanni, lernst du Programmieren?"");
		}
		else {
			Terminal.println(""Das stand gar nicht zur Auswahl."");
		}
	}

}","public class ReLoop {
    public static void main(String[] args) {
        int height = Terminal.askInt(""Pyramidenhoehe:\n"");
        int i = 1;
        while(i <= height) {
            int j = 0;
            while(j < height-i) {
                Terminal.print("" "");
                j++;
            }
            j = 0;
            while(j < i*2) {
                Terminal.print(""*"");
                j++;
            }
            Terminal.print(""\n"");
            i++;
        }
    }
}","public class LeapYear {
      
}",-
Name_150,VName_150,"public class Menu {
		
	public static void main(String [] args) {
		System.out.print(""Bitte auswaehlen...\n"" +
			             ""\tPPR ist [t]oll\n"" +
			             ""\tPPR [s]tinkt mir\n"" +
			             ""\tPPR, Flasche [l]eer.\n\n"");
		char eingabe = Terminal.readChar();
		switch (eingabe) {
            case 't':
                Terminal.println(""Wir moegen dich auch."");
                break;
            case 's':
                Terminal.println(""Hauptsache wir stinken geruchstechnisch nicht."");
                break;
            case 'l':
                Terminal.println(""Giovanni, lernst du Programmieren?"");
                break;
            default:
                Terminal.println(""Das stand gar nicht zur Auswahl."");
        }
	}

}","public class ReLoop {
    public static void main(String[] args) {
        int height = Terminal.askInt(""Pyramidenhoehe:\n"");
        int i = 1;
        for (; i <= height; i++) {
            for (int j = 0; j < height-i; j++) {
                Terminal.print("" "");
            }
            for (int k = 0; k < i*2; k++) {
                    Terminal.print(""*"");
            }
            Terminal.print(""\n"");
        }
    }
}","public class LeapYear {
    
    public static void main(String[] args) {
      Terminal.print(""Bitte Jahreszahl eingeben. "");
        int eingabe = Terminal.readInt();
        if (eingabe % 400 == 0 ||
                (eingabe % 4 == 0 && eingabe % 100 != 0)){
            Terminal.println(""Das Jahr "" + eingabe + "" ist ein Schaltjahr."");
        } else {
            Terminal.println(""Das Jahr "" + eingabe + "" ist kein Schaltjahr."");
        }
    }
}","public class Loops {
    
    public static void main(String[] args) {
    int i = getCount();
        for (; i > 0;) {
            countdown(i);
            i = getCount();
        }
    }

    public static void countdown(int c) {
        while (c > 0){
            System.out.println(c);
            c--;
        }
        System.out.println(""Start!"");
    }

    public static int getCount() {
        return Terminal.askInt(""Countdown:\n"");
    }
}"
Name_155,VName_155,"public class Menu {	
	public static void main(String [] args) {
		System.out.print(""Bitte auswaehlen...\n"" +
			             ""\tPPR ist [t]oll\n"" +
			             ""\tPPR [s]tinkt mir\n"" +
			             ""\tPPR, Flasche [l]eer.\n\n"");
		char eingabe = Terminal.readChar();
		switch(eingabe) {
			case 't':
				Terminal.println(""Wir moegen dich auch."");
				break;
			case 's':
		   	 Terminal.println(""Hauptsache wir stinken geruchstechnisch nicht."");
		  	  break;
		    case 'l':
		   	 Terminal.println(""Giovanni, lernst du Programmieren?"");
		   	 break;
		    default:
			Terminal.println(""Das stand gar nicht zur Auswahl."");
	}
}
}","public class ReLoop {
    public static void main(String[] args) {
        int height = Terminal.askInt(""Pyramidenhoehe:\n"");
  		for (int i=1; i<=height; i++){
  			for ( int j=1; j<=i; j++){
  				System.out.print(""*"");
  			}
  			System.out.print("" "");
  			System.out.print(""\n"");
  		}
}
}","public class LeapYear{
public static void main (String[] args){
	int jahr = Terminal.askInt(""Bitte Jahreszahl eingeben. "");
	if (schaltjahr(jahr) == true){
		Terminal.print(""Das Jahr ""+jahr+"" ist ein Schaltjahr."");
	}
	else{
		Terminal.print(""Das Jahr ""+jahr+"" ist kein Schaltjahr."");
	}
}
	public static boolean schaltjahr(int jahr){
		if (jahr % 4 !=0){
			return false;
		}
		if (jahr % 100 == 0 && jahr % 400 != 0){
			return false;
		}
	return true;
}
}","public class Loops {
public static void main(String[] args) {
	for (int j = getCount(); j>0; j=getCount()){
	countdown(j);
	}
}
public static void countdown(int c) {
	while(c>0){
		Terminal.print(c+""\n"");
		c--;
	}
	if(c==0){
		Terminal.print(""Start!\n"");
	}
}
public static int getCount() {
	return Terminal.askInt(""Countdown:\n"");
}
}"
Name_154,VName_154,"public class Menu {
        public static void main(String [] args) {
            System.out.print(""Bitte auswaehlen...\n"" +
                             ""\tPPR ist [t]oll\n"" +
                             ""\tPPR [s]tinkt mir\n"" +
                             ""\tPPR, Flasche [l]eer.\n\n"");
            char eingabe = Terminal.readChar();
            switch(eingabe) {
                case 't':
                    Terminal.println(""Wir moegen dich auch."");
                break;

                case 's':
                    Terminal.println(""Hauptsache wir stinken geruchstechnisch nicht."");
                break;

                case 'l':
                Terminal.println(""Giovanni, lernst du Programmieren?"");
                break;
                default:
                    Terminal.println(""Das stand gar nicht zur Auswahl."");
                break;
            }

        }
    
    }","public class ReLoop {
    public static void main(String[] args) {
        int height = Terminal.askInt(""Pyramidenhoehe:\n"");
        for(int i = 1; i<=height; i++){
            for(int j = 0; j< height-i; j++){
                Terminal.print("" "");
            }
            for(int j=0; j<i*2; j++){
                Terminal.print(""*"");
            }
            Terminal.print(""\n"");
        }
    }
}","public class LeapYear{
    public static void main(String[] args){
        int jahr = Terminal.askInt(""Bitte Jahreszahl eingeben. "");
        if (berechnen(jahr)){
            Terminal.println(""Das Jahr "" + jahr + "" ist ein Schaltjahr."");
        } else {
            Terminal.println(""Das Jahr "" + jahr + "" ist kein Schaltjahr."");
        }
    }
    public static boolean berechnen(int jahr){
        if (jahr%4 !=0){
            return false; 
        } else {
            if(jahr %100 == 0 && jahr %400 !=0){
                return false;
            } else {
                return true;
            }
        }
    }        
}","public class Loops {

    public static void main(String[] args) {
         for( int j =-1; j<=0;){
            j=getCount();
            if(j<=0){break;}
            countdown(j);
            j=-1;
        }
    }
    public static void countdown(int c) {
        while(c>0){
            Terminal.println(c);
            c--;
    
            
        }
        Terminal.println(""Start!"");
    }
    public static int getCount() {
        return Terminal.askInt(""Countdown:\n"");
    }
}"
Name_123,VName_123,"public class Menu {
		
	public static void main(String [] args) {
		System.out.print(""Bitte auswaehlen...\n"" +
			             ""\tPPR ist [t]oll\n"" +
			             ""\tPPR [s]tinkt mir\n"" +
			             ""\tPPR, Flasche [l]eer.\n\n"");
		char eingabe = Terminal.readChar();
		
		switch(eingabe){
		case 't':
		System.out.println(""Wir moegen dich auch."");
		break;
		case 's':
		System.out.println(""Hauptsache wir stinken geruchstechnisch nicht."");
		break;
		case 'l':
		System.out.println(""Giovanni, lernst du Programmieren?"");
		break;
		
		default:
		System.out.println(""Das stand gar nicht zur Auswahl."");
		break;
		}
	}
}","public class ReLoop {
    public static void main(String[] args) {
        int height = Terminal.askInt(""Pyramidenhoehe:\n"");
        
		for(int i=1; i<= height;i++){
            for(int j=0;j< height-i;j++) {
			
				
			    Terminal.print("" "");
				
            }
            
            for(int j=0;j< i*2; j++) {
                Terminal.print(""*"");
                
            }
            Terminal.print(""\n"");
            
		}
        
    }
}","public class LeapYear {
    public static void main(String[] args) {

    	int jahr;
    	System.out.print(""Bitte Jahreszahl eingeben. "");
    	 jahr = Terminal.readInt();
        boolean isLeap = false;

        if(jahr % 4 == 0)
        {
            if(jahr % 100 == 0)
            {
                if (jahr % 400 == 0)
                    isLeap = true;
                else
                    isLeap = false;
            }
            else
                isLeap = true;
        }
        else {
            isLeap = false;
        }

        if(isLeap==true)
            System.out.println(""Das Jahr ""+ jahr + "" ist ein Schaltjahr."");
        else
            System.out.println(""Das Jahr ""+ jahr + "" ist kein Schaltjahr."");
    }
}","public class Loops {
    
    public static void main(String[] args) {
    }
    
    public static void countdown(int c) {
    }
    
    public static int getCount() {
        return Terminal.askInt(""Countdown:\n"");
    }
    
}"
Name_168,VName_168,"public class Menu {
	
	public static void main (String[] args) {
		System.out.print(""Bitte auswaehlen...\n"" +
			             ""\tPPR ist [t]oll\n"" +
			             ""\tPPR [s]tinkt mir\n"" +
			             ""\tPPR, Flasche [l]eer.\n\n"");
		char eingabe = Terminal.readChar();
		switch (eingabe) {
			case 't':
			Terminal.println(""Wir moegen dich auch."");
			break;
			case 's':
			Terminal.println(""Hauptsache wir stinken geruchstechnisch nicht."");
			break;
			case 'l':
			Terminal.println(""Giovanni, lernst du Programmieren?"");
			break;
			default:
			Terminal.println(""Das stand gar nicht zur Auswahl."");
			break;
		}
	}
}","public class ReLoop {
    public static void main(String[] args) {
        int height = Terminal.askInt(""Pyramidenhoehe:\n"");
       
       for (int i = 1; i <= height; i++) {
           
            for (int j = 0; j < height-i; j++) {
                Terminal.print("" "");
                }
            
            for (int j = 0; j < i*2; j++) {
                Terminal.print(""*"");
              
            }
            Terminal.print(""\n"");
            
        }
    }
}","public class LeapYear {
	public static void main (String [] args) {
		
		int Jahr = Terminal.askInt(""Bitte Jahreszahl eingeben."");
		
		boolean Ergebnis = schaltjahr(Jahr);
		if (Ergebnis == true) {
		
		System.out.println("" "" + ""Das Jahr"" + "" "" + Jahr + "" "" + ""ist ein Schaltjahr."");
		}
		if (Ergebnis == false) {
	
		System.out.println("" "" + ""Das Jahr"" + "" "" + Jahr + "" "" + ""ist kein Schaltjahr."");
	}
	}
	
	public static boolean schaltjahr (int jahr) {
			 if (jahr % 4 != 0) {
				 return false;
			 }
			 
			 if (jahr % 100 == 0 && jahr % 400 != 0) {
			 return false;
			 }
			 
			 return true;
		 }
	}","public class Loops {
	
	public static void main (String [] args) {
		
		
		for (int x = getCount(); x > 0; x = getCount()) {
		    
			countdown(x); 
			}
	}
	
	public static void countdown (int c) {
		while (c > 0) {
			System.out.println(c);
			c--;
		}
		switch (c) {
			case 0:
		    System.out.println(""Start!"");
			break;
		}
	}
		
	public static int getCount() {
		return Terminal.askInt(""Countdown: \n"");
	}
}"
Name_165,VName_165,"public class Menu {
	public static void main (String[] args){
		System.out.print(""Bitte auswaehlen...\n"" +
			             ""\tPPR ist [t]oll\n"" +
			             ""\tPPR [s]tinkt mir\n"" +
			             ""\tPPR, Flasche [l]eer.\n\n"");
		char eingabe = Terminal.readChar();
		
		switch(eingabe){
			case 't':
			Terminal.println(""Wir moegen dich auch."");
			break;
			
			case 's':
			Terminal.println(""Hauptsache wir stinken geruchstechnisch nicht."");
			break;
			
			case 'l':
			Terminal.println(""Giovanni, lernst du Programmieren?"");
			break;
			
			default:
			Terminal.println(""Das stand gar nicht zur Auswahl."");
		
		}
	}
}","public class ReLoop {
    public static void main(String[] args) {
        int height = Terminal.askInt(""Pyramidenhoehe:\n"");
        int i = 1;
        for(; i <= height; ) {
			int j=0;
			
            for(;j < height-i;j++) {
                Terminal.print("" "");
            }
			
            j = 0;
            for(;j < i*2; j++) {
                Terminal.print(""*"");
            }
			
            Terminal.print(""\n"");
            i++;
        }
    }
}","public class LeapYear{
	public static void main (String[] args){
		int jahr=Terminal.askInt(""Bitte Jahreszahl eingeben. "");
		if (jahr%400==0 || jahr%4==0 && jahr%100!=0){
			System.out.println(""Das Jahr ""+jahr+"" ist ein Schaltjahr."");
		}else{
			System.out.println(""Das Jahr ""+jahr+"" ist kein Schaltjahr."");
		}
	}
}","public class Loops {
    
    public static void main(String[] args) {
		
		for(int startzahl = getCount();startzahl>0;startzahl = getCount()){
			countdown(startzahl);
		
		}
    }
    
    public static void countdown(int c) {
		while(c>0){
			System.out.println(c);
			c--;		
    }
	System.out.println(""Start!"");
	}
    
    public static int getCount() {
        return Terminal.askInt(""Countdown:\n"");
    }
    
}"
Name_172,VName_172,"public class Menu {
		
	public static void main(String [] args) {
		System.out.print(""Bitte auswaehlen...\n"" +
			             ""\tPPR ist [t]oll\n"" +
			             ""\tPPR [s]tinkt mir\n"" +
			             ""\tPPR, Flasche [l]eer.\n\n"");
		char eingabe = Terminal.readChar();
		switch(eingabe) {
		
		case 't':
			Terminal.println(""Wir moegen dich auch."");
		break;
		case's':
		    Terminal.println(""Hauptsache wir stinken geruchstechnisch nicht."");
		break;
		case 'l':
			Terminal.println(""Giovanni, lernst du Programmieren?"");
		break;
		default:
			Terminal.println(""Das stand gar nicht zur Auswahl."");
		}
	}
}","public class ReLoop {
    public static void main(String[] args) {
        int height = Terminal.askInt(""Pyramidenhoehe:\n"");
        for(int i= 0;i <= height;i++) {
            for(int j = 0;j < height-i;j++) {
                Terminal.print("" "");
            }
            for(int j=0;j < i*2;j++) {
                Terminal.print(""*"");
            }
            Terminal.print(""\n"");
        }
    }
}","public class LeapYear {
	public static void main(String[] args) {
		int jahr = Terminal.askInt(""Bitte Jahreszahl eingeben. "");
		int schalt = schaltjahr(jahr);
	}	
	public static int schaltjahr(int jahr) {
		Terminal.print(""Das Jahr "" +jahr+ "" ist "");
		if(jahr %4 != 0){
			Terminal.print(""k"");
		}
		if (jahr %100 ==0 && jahr %400 !=0) {
			Terminal.print(""k"");
		}	
		Terminal.print(""ein Schaltjahr."");
		return jahr;
	}	
}","public class Loops {
    
    public static void main(String[] args) {
		for(int c = getCount();c >0;c=getCount()) {
			countdown(c);
		}
    }
    
    public static void countdown(int c) {
		while(c>0) {
			Terminal.println(c);
			c--;
		}
		Terminal.println(""Start!"");
    }
    
    public static int getCount() {
        return Terminal.askInt(""Countdown:\n"");
    }
    
}"
Name_105,VName_105,"public class Menu {
		
	public static void main(String [] args) {
		System.out.print(""Bitte auswaehlen...\n"" +
			             ""\tPPR ist [t]oll\n"" +
			             ""\tPPR [s]tinkt mir\n"" +
			             ""\tPPR, Flasche [l]eer.\n\n"");
		char eingabe = Terminal.readChar();
		switch(eingabe){
		case 't':
			Terminal.println(""Wir moegen dich auch."");
			break;
		case 's':
		    Terminal.println(""Hauptsache wir stinken geruchstechnisch nicht."");
			break;
		case 'l':
			Terminal.println(""Giovanni, lernst du Programmieren?"");
			break;
		default:
			Terminal.println(""Das stand gar nicht zur Auswahl."");
			break;
			}
		}
	}","public class ReLoop {
    public static void main(String[] args) {
	int height = Terminal.askInt(""Pyramidenhoehe:\n"");
for (int i = 1; i <= height; i++){
		for (int j = 0; j < height-i; j++){
			Terminal.print("" "");
			}	
		for (int j = 0; j < i*2; j++){
			Terminal.print(""*"");
			}		
		 Terminal.print(""\n"");
		}
	}	
}","public class LeapYear {
    public static void main (String [] args) {
	int jahr = Terminal.askInt(""Bitte Jahreszahl eingeben. "");
	boolean bedingung = schaltjahr (jahr);
	if (bedingung){ 
	Terminal.println (""Das Jahr ""+ jahr +"" ist ein Schaltjahr."");
	}
	else{
	Terminal.println (""Das Jahr ""+ jahr +"" ist kein Schaltjahr."");
	}	
	}
	public static boolean schaltjahr (int jahr) {
		if (jahr % 4!=0){
		return false;
		}
		else{
			if(jahr % 100 ==0 && jahr %400 !=0)  {
			return false;
			}
			else {
			return true;
			}
			}
		}
}","public class Loops {
    public static void main(String[] args) {
        for (int i = 1; i > 0; i++) {
            int val = getCount();
            if (val <= 0) {
                i = -1;
            } else {
                countdown(val);
            }
        }

    }

    public static void countdown(int c) {
        while (c > 0) {
            Terminal.println(c);
            c--;
        }
        Terminal.println(""Start!"");
    }
	    public static int getCount() {
        return Terminal.askInt(""Countdown:\n"");
    }
}"
Name_167,VName_167,"public class Menu {
	
	public static void main(String[] args) {
		System.out.print(""Bitte auswaehlen...\n"" + ""\tPPR ist [t]oll\n"" + ""\tPPR [s]tinkt mir\n"" + ""\tPPR, Flasche [l]eer.\n\n"");
		char eingabe = Terminal.readChar();
		switch (eingabe){
			case 't':
				Terminal.println(""Wir moegen dich auch."");
				break;
			case 's':
				Terminal.println(""Hauptsache wir stinken geruchstechnisch nicht."");
				break;
			case 'l':
				Terminal.println(""Giovanni, lernst du Programmieren?"");
				break;
			default: 
			Terminal.println(""Das stand gar nicht zur Auswahl."");
		}	
					
	}
	
}","public class ReLoop {
    public static void main(String[] args) {
        int height = Terminal.askInt(""Pyramidenhoehe:\n"");
        for(int i = 1; i <= height; i++) {
            
            for(int j = 0; j < height-i; j++) {
                Terminal.print("" "");
               
            }
            
            for(int j = 0; j < i*2; j++) {
                Terminal.print(""*"");
                
            }
            Terminal.print(""\n"");
            
        }
    }
}","public class LeapYear {

	public static void main(String[] args) {
		int jahr = Terminal.readInt();
		if (schaltjahr(jahr))
			System.out.println(""Bitte Jahreszahl eingeben. Das Jahr ""+jahr+""  ist ein Schaltjahr."");
		else 
			System.out.println(""Bitte Jahreszahl eingeben. Das Jahr ""+jahr+"" ist kein Schaltjahr."");
	}
	
	public static boolean schaltjahr(int year){
		if(((year % 4 == 0) && (year % 100 != 0)) || (year % 400 == 0))
			return true;
		else 
			return false;
	}
		
}","public class Loops {
	
	public static void main(String[] args) {
		 for (int c = getCount(); c > 0; c = getCount()){ 
			countdown(c);
		}
		
	}
	
	public static void countdown(int c) {
		while (c != 0) {
			System.out.println(c);
			c = c-1;
		}
		
		System.out.println(""Start!"");
		
	}
	
	public static int getCount() {
		return Terminal.askInt(""Countdown:\n"");
	
	}
	
}"
Name_174,VName_174,"public class Menu {
		
	public static void main(String [] args) {
		Terminal.askChar(""Bitte auswaehlen...\n"" +
			             ""\tPPR ist [t]oll\n"" +
			             ""\tPPR [s]tinkt mir\n"" +
			             ""\tPPR, Flasche [l]eer.\n\n"");
		char eingabe = Terminal.readChar();
		
		switch(eingabe) {
		case't':
			Terminal.println(""Wir moegen dich auch."");
			break;
		
		case's':
		    Terminal.println(""Hauptsache wir stinken geruchstechnisch nicht."");
			break;
		
		case'l':
			Terminal.println(""Giovanni, lernst du Programmieren?"");
			break;
		
		default:
			Terminal.println(""Das stand gar nicht zur Auswahl."");
			break;
		}
		

	}

}","public class ReLoop {
    public static void main(String[] args) {
        int height = Terminal.askInt(""Pyramidenhoehe:\n"");
        int i = 1;
        for(i = 1; i<= height; i++) {
            int j = 0;
            for(j = 0; j < height-i; j++) {
                Terminal.print("" "");
            }
            j = 0;
            for(j = 0; j < i*2; j++) {
                Terminal.print(""*"");
            }
            Terminal.print(""\n""); 
        }
    }
}","public class LeapYear {
      
	public static void main(String [] args) {
	Long x = Terminal.askLong(""Bitte Jahreszahl eingeben. "");
		if(x % 4 == 0 && x % 100 != 0) Terminal.println(""Das Jahr ""+x+"" ist ein Schaltjahr."");
		else if(x % 400 == 0) Terminal.println(""Das Jahr ""+x+"" ist ein Schaltjahr."");
		else Terminal.println(""Das Jahr ""+x+"" ist kein Schaltjahr."");
		
	}

}","public class Loops {
    
    public static void main(String[] args) {
        int i = Terminal.askInt()
        
    }
    
    public static void countdown(int c) {
    }
    
    public static int getCount() {
        return Terminal.askInt(""Countdown:\n"");
    }
    
}"
Name_162,VName_162,"public class Menu {
	public static void main(String [] args) {
		System.out.print(""Bitte auswaehlen...\n"" +
			             ""\tPPR ist [t]oll\n"" +
			             ""\tPPR [s]tinkt mir\n"" +
			             ""\tPPR, Flasche [l]eer.\n\n"");
		char eingabe = Terminal.readChar();
		switch (eingabe) {
			case 't' : Terminal.println(""Wir moegen dich auch.""); break;
			case 's' : Terminal.println(""Hauptsache wir stinken geruchstechnisch nicht.""); break;
			case 'l' : Terminal.println(""Giovanni, lernst du Programmieren?""); break;
			default : Terminal.println(""Das stand gar nicht zur Auswahl."");
		
		} 
	}	
}","public class ReLoop {
    public static void main(String[] args) {
        int height = Terminal.askInt(""Pyramidenhoehe:\n"");
      

        for (int i=1; i <= height; i++) {

            for (int j=0; j < height-i; j++) {
                Terminal.print("" "");
            }

            for (int j= 0; j< i*2; j++) {
                Terminal.print(""*"");
            }
            Terminal.print(""\n"");
        }
    }

}","public class LeapYear {

    public static void main(String[] args) {
        int jahr = Terminal.askInt(""Bitte Jahreszahl eingeben. "");
            if (jahr % 4 != 0) { 
                Terminal.println(""Das Jahr ""+jahr+"" ist kein Schaltjahr."");
            } else {
                if (jahr % 100 == 0 && jahr % 400 != 0) {
                    Terminal.println(""Das Jahr ""+jahr+"" ist kein Schaltjahr."");
                } else {
                    Terminal.println(""Das Jahr ""+jahr+"" ist ein Schaltjahr.""); 
                    }
                }    

    }
}","public class Loops {
    
    public static void main(String[] args) {
        for(int c = getCount(); c >= 0; c = getCount()) {
            countdown(c);  
        }
       
    }
    
    public static void countdown(int c) {
        
        while (c!=0){
            Terminal.println(c);
            c--;
        }
        Terminal.println(""0\nStart!"");
        }
    
    
    public static int getCount() {
        return Terminal.askInt(""Countdown:\n"");
    }

}"
